arch,run_idx,seed,hazard_cost,num_steps,query_type,statement_text,source_type,source_key,source_resolves
v1_6,1,269463912,0.5,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,1,269463912,0.5,320000,how_related,My traversal-sequence distance between the two families is 0.712012 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,1,269463912,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 2260 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 9424. The resolution window was 7164 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:0,True
v1_6,1,269463912,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 2262 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 9424. The resolution window was 7162 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:1,True
v1_6,1,269463912,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 2266 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 9424. The resolution window was 7158 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,1,269463912,0.5,320000,where_surprised,"I entered (5, 9) (unaffiliated cell) at step 476 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:3,True
v1_6,1,269463912,0.5,320000,where_surprised,"I entered (6, 8) (unaffiliated cell) at step 4084 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:4,True
v1_6,1,269463912,0.5,320000,where_surprised,"I encountered (14, 13) (unaffiliated cell) at step 6882 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 28582. The resolution window was 21700 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:5,True
v1_6,1,269463912,0.5,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 476 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:6,True
v1_6,2,2036340929,0.5,320000,what_learned,"I mastered the attractor at (4, 15) at step 394, confirmed by 1102 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I mastered the attractor at (9, 10) at step 816, confirmed by 1273 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I banked knowledge at (14, 14) at step 2385, confirmed by 824 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I flagged (6, 8) as a threat at step 4213, supported by 2 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 4492.",provenance,"threat:(6, 8)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I mastered the attractor at (15, 16) at step 4492, confirmed by 85 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I mastered the attractor at (11, 5) at step 5149, confirmed by 1274 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I flagged (5, 8) as a threat at step 5454, supported by 1 confirming observation. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 6072.",provenance,"threat:(5, 8)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I flagged (5, 9) as a threat at step 5455, supported by 0 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 6072.",provenance,"threat:(5, 9)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I banked knowledge at (6, 8) at step 5459, confirmed by 1105 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,2,2036340929,0.5,320000,what_learned,"This knowledge at (6, 8) derives from a threat that was flagged earlier (record: threat:(6, 8)). The structural transformation connected them.",provenance,"threat:(6, 8)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I banked knowledge at (14, 13) at step 5672, confirmed by 1176 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I mastered the attractor at (16, 3) at step 6072, confirmed by 1078 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I banked knowledge at (5, 8) at step 7052, confirmed by 1104 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,2,2036340929,0.5,320000,what_learned,"This knowledge at (5, 8) derives from a threat that was flagged earlier (record: threat:(5, 8)). The structural transformation connected them.",provenance,"threat:(5, 8)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I banked knowledge at (5, 9) at step 7069, confirmed by 1380 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,2,2036340929,0.5,320000,what_learned,"This knowledge at (5, 9) derives from a threat that was flagged earlier (record: threat:(5, 9)). The structural transformation connected them.",provenance,"threat:(5, 9)",True
v1_6,2,2036340929,0.5,320000,what_learned,"The end-state activated at step 7115, confirmed by 312884 confirming observations.",provenance,end_state_activation,True
v1_6,2,2036340929,0.5,320000,what_learned,"I mastered the attractor at (3, 3) at step 7115, confirmed by 1445 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,2,2036340929,0.5,320000,what_learned,"I banked the end-state at step 18727, confirmed by 278 confirming observations.",provenance,"end_state_banking:(15, 15)",True
v1_6,2,2036340929,0.5,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,2,2036340929,0.5,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 394. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,2,2036340929,0.5,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 2385. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,2,2036340929,0.5,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,2,2036340929,0.5,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 6072. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,2,2036340929,0.5,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 7052. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,2,2036340929,0.5,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|394:attractor_mastered:GREEN|2385:knowledge_banked:GREEN|6072:attractor_mastered:YELLOW|7052:knowledge_banked:YELLOW.",family,family_traversal_narrative,True
v1_6,2,2036340929,0.5,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,2,2036340929,0.5,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,2,2036340929,0.5,320000,how_related,My traversal-sequence distance between the two families is 0.703274 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 1454 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 6072. The resolution window was 4618 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:0,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 1458 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 6072. The resolution window was 4614 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:1,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 5454 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 6072. The resolution window was 618 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (5, 9) (unaffiliated cell) at step 1453 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 6072. The resolution window was 4619 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:3,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (5, 9) (unaffiliated cell) at step 1459 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 6072. The resolution window was 4613 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:4,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (5, 9) (unaffiliated cell) at step 5455 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 6072. The resolution window was 617 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:5,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 1455 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 4492. The resolution window was 3037 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:6,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 1799 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 4492. The resolution window was 2693 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:7,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (6, 8) (unaffiliated cell) at step 4213 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 4492. The resolution window was 279 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:8,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I encountered (14, 13) (unaffiliated cell) at step 2580 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 5149. The resolution window was 2569 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:9,True
v1_6,2,2036340929,0.5,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 394 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:10,True
v1_6,3,1655734298,0.5,320000,what_learned,"I mastered the attractor at (4, 15) at step 370, confirmed by 1153 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I mastered the attractor at (9, 10) at step 474, confirmed by 996 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I banked knowledge at (6, 8) at step 573, confirmed by 1282 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I flagged (5, 8) as a threat at step 774, supported by 1 confirming observation. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 2232.",provenance,"threat:(5, 8)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I banked knowledge at (14, 14) at step 1885, confirmed by 137 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I flagged (14, 13) as a threat at step 1908, supported by 0 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 2232.",provenance,"threat:(14, 13)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I mastered the attractor at (16, 3) at step 2232, confirmed by 1111 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I mastered the attractor at (3, 3) at step 2605, confirmed by 1225 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I banked knowledge at (5, 8) at step 6358, confirmed by 1335 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,3,1655734298,0.5,320000,what_learned,"This knowledge at (5, 8) derives from a threat that was flagged earlier (record: threat:(5, 8)). The structural transformation connected them.",provenance,"threat:(5, 8)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I banked knowledge at (5, 9) at step 6361, confirmed by 1137 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I banked knowledge at (14, 13) at step 11402, confirmed by 473 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,3,1655734298,0.5,320000,what_learned,"This knowledge at (14, 13) derives from a threat that was flagged earlier (record: threat:(14, 13)). The structural transformation connected them.",provenance,"threat:(14, 13)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I mastered the attractor at (11, 5) at step 15121, confirmed by 1770 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,3,1655734298,0.5,320000,what_learned,"The end-state activated at step 130248, confirmed by 189751 confirming observations.",provenance,end_state_activation,True
v1_6,3,1655734298,0.5,320000,what_learned,"I mastered the attractor at (15, 16) at step 130248, confirmed by 655 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,3,1655734298,0.5,320000,what_learned,"I banked the end-state at step 138763, confirmed by 14 confirming observations.",provenance,"end_state_banking:(6, 18)",True
v1_6,3,1655734298,0.5,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,3,1655734298,0.5,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 370. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,3,1655734298,0.5,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 1885. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,3,1655734298,0.5,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,3,1655734298,0.5,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 2232. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,3,1655734298,0.5,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 6358. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,3,1655734298,0.5,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|370:attractor_mastered:GREEN|1885:knowledge_banked:GREEN|2232:attractor_mastered:YELLOW|6358:knowledge_banked:YELLOW.",family,family_traversal_narrative,True
v1_6,3,1655734298,0.5,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,3,1655734298,0.5,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,3,1655734298,0.5,320000,how_related,My traversal-sequence distance between the two families is 0.702021 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,3,1655734298,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 570 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 2232. The resolution window was 1662 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:0,True
v1_6,3,1655734298,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 628 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 2232. The resolution window was 1604 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:1,True
v1_6,3,1655734298,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 774 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 2232. The resolution window was 1458 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,3,1655734298,0.5,320000,where_surprised,"I encountered (5, 9) (unaffiliated cell) at step 627 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 2605. The resolution window was 1978 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:3,True
v1_6,3,1655734298,0.5,320000,where_surprised,"I entered (6, 8) (unaffiliated cell) at step 370 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:4,True
v1_6,3,1655734298,0.5,320000,where_surprised,"I encountered (14, 13) (unaffiliated cell) at step 1908 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 2232. The resolution window was 324 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:5,True
v1_6,3,1655734298,0.5,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 370 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:6,True
v1_6,4,1175788780,0.5,320000,what_learned,"I mastered the attractor at (4, 15) at step 1424, confirmed by 102 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I mastered the attractor at (9, 10) at step 1488, confirmed by 2428 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I mastered the attractor at (3, 3) at step 1709, confirmed by 1225 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I banked knowledge at (6, 8) at step 2125, confirmed by 1095 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I mastered the attractor at (16, 3) at step 2540, confirmed by 1430 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I mastered the attractor at (11, 5) at step 2643, confirmed by 1281 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I banked knowledge at (5, 8) at step 5150, confirmed by 1388 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I banked knowledge at (5, 9) at step 5151, confirmed by 1521 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I banked knowledge at (14, 13) at step 20010, confirmed by 944 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I banked knowledge at (14, 14) at step 20011, confirmed by 617 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,4,1175788780,0.5,320000,what_learned,"The end-state activated at step 37034, confirmed by 282965 confirming observations.",provenance,end_state_activation,True
v1_6,4,1175788780,0.5,320000,what_learned,"I mastered the attractor at (15, 16) at step 37034, confirmed by 1085 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,4,1175788780,0.5,320000,what_learned,"I banked the end-state at step 41830, confirmed by 2101 confirming observations.",provenance,"end_state_banking:(9, 8)",True
v1_6,4,1175788780,0.5,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,4,1175788780,0.5,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 1424. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,4,1175788780,0.5,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 20011. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,4,1175788780,0.5,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,4,1175788780,0.5,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 2540. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,4,1175788780,0.5,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 5150. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,4,1175788780,0.5,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|1424:attractor_mastered:GREEN|2540:attractor_mastered:YELLOW|5150:knowledge_banked:YELLOW|20011:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_6,4,1175788780,0.5,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,4,1175788780,0.5,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,4,1175788780,0.5,320000,how_related,My traversal-sequence distance between the two families is 0.705034 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,4,1175788780,0.5,320000,where_surprised,"I entered (5, 8) (YELLOW family) at step 2540 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:0,True
v1_6,4,1175788780,0.5,320000,where_surprised,"I encountered (5, 9) (unaffiliated cell) at step 1557 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 2540. The resolution window was 983 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:1,True
v1_6,4,1175788780,0.5,320000,where_surprised,"I encountered (5, 9) (unaffiliated cell) at step 2177 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 2540. The resolution window was 363 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:2,True
v1_6,4,1175788780,0.5,320000,where_surprised,"I entered (6, 8) (unaffiliated cell) at step 1709 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:3,True
v1_6,4,1175788780,0.5,320000,where_surprised,"I entered (14, 13) (unaffiliated cell) at step 1424 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:4,True
v1_6,4,1175788780,0.5,320000,where_surprised,"I entered (14, 14) (GREEN family) at step 1424 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.",prediction_error,encounter:5,True
v1_6,5,795182149,0.5,320000,what_learned,"I mastered the attractor at (9, 10) at step 508, confirmed by 1317 confirming observations.",provenance,"mastery:(9, 10)",True
v1_6,5,795182149,0.5,320000,what_learned,"I mastered the attractor at (4, 15) at step 866, confirmed by 395 confirming observations.",provenance,"mastery:(4, 15)",True
v1_6,5,795182149,0.5,320000,what_learned,"I banked knowledge at (5, 9) at step 1005, confirmed by 961 confirming observations.",provenance,"knowledge_banking:(5, 9)",True
v1_6,5,795182149,0.5,320000,what_learned,"I flagged (5, 8) as a threat at step 1102, supported by 0 confirming observations. This flag was later disconfirmed (1 disconfirming observation) when the cell transformed. The cell transformed at step 1324.",provenance,"threat:(5, 8)",True
v1_6,5,795182149,0.5,320000,what_learned,"I mastered the attractor at (16, 3) at step 1324, confirmed by 1352 confirming observations.",provenance,"mastery:(16, 3)",True
v1_6,5,795182149,0.5,320000,what_learned,"I banked knowledge at (5, 8) at step 4158, confirmed by 2288 confirming observations.",provenance,"knowledge_banking:(5, 8)",True
v1_6,5,795182149,0.5,320000,what_learned,"This knowledge at (5, 8) derives from a threat that was flagged earlier (record: threat:(5, 8)). The structural transformation connected them.",provenance,"threat:(5, 8)",True
v1_6,5,795182149,0.5,320000,what_learned,"I banked knowledge at (6, 8) at step 4159, confirmed by 1177 confirming observations.",provenance,"knowledge_banking:(6, 8)",True
v1_6,5,795182149,0.5,320000,what_learned,"I mastered the attractor at (11, 5) at step 8219, confirmed by 979 confirming observations.",provenance,"mastery:(11, 5)",True
v1_6,5,795182149,0.5,320000,what_learned,"I mastered the attractor at (3, 3) at step 16111, confirmed by 1079 confirming observations.",provenance,"mastery:(3, 3)",True
v1_6,5,795182149,0.5,320000,what_learned,"I banked knowledge at (14, 13) at step 43236, confirmed by 990 confirming observations.",provenance,"knowledge_banking:(14, 13)",True
v1_6,5,795182149,0.5,320000,what_learned,"I banked knowledge at (14, 14) at step 43237, confirmed by 362 confirming observations.",provenance,"knowledge_banking:(14, 14)",True
v1_6,5,795182149,0.5,320000,what_learned,"The end-state activated at step 43254, confirmed by 276745 confirming observations.",provenance,end_state_activation,True
v1_6,5,795182149,0.5,320000,what_learned,"I mastered the attractor at (15, 16) at step 43254, confirmed by 1461 confirming observations.",provenance,"mastery:(15, 16)",True
v1_6,5,795182149,0.5,320000,what_learned,"I banked the end-state at step 43457, confirmed by 523 confirming observations.",provenance,"end_state_banking:(10, 8)",True
v1_6,5,795182149,0.5,320000,how_related,I first perceived the GREEN colour cell at step 215. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_6,5,795182149,0.5,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 866. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_6,5,795182149,0.5,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 43237. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_6,5,795182149,0.5,320000,how_related,I first perceived the YELLOW colour cell at step 84. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_6,5,795182149,0.5,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 1324. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_6,5,795182149,0.5,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 4158. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_6,5,795182149,0.5,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 84:colour_registered:YELLOW|215:colour_registered:GREEN|866:attractor_mastered:GREEN|1324:attractor_mastered:YELLOW|4158:knowledge_banked:YELLOW|43237:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_6,5,795182149,0.5,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_6,5,795182149,0.5,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_6,5,795182149,0.5,320000,how_related,My traversal-sequence distance between the two families is 0.712396 (Measure 3). I entered the GREEN family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_6,5,795182149,0.5,320000,where_surprised,"I encountered (5, 8) (YELLOW family) at step 1098 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 1324. The resolution window was 226 steps: the developmental distance between awareness and readiness.",prediction_error,encounter:0,True
